,Ball 0,,,,,,Ball 1,,,,,,
,m:,1.2,,,,,m:,2.31,,,,,
,r:,1,,,,,r:,1,,,,,
,k:,980,,,,,k:,980,,,,,
,rot: ,true,,,,,,,,,,,
,u_k: ,0.5,,,,,,,,,,,
t,s_x,s_y,v_x,v_y,theta,w,s_x,s_y,v_x,v_y,theta,w,
0.1345,2.11921,0.166475,12.4168,5.03936,-0.248289,-6.9354,2.19389,-1.70648,2.43282,-2.61785,-0.128981,-3.6028,
0.1346,2.12045,0.166979,12.4141,5.04438,-0.248983,-6.9414,2.19413,-1.70674,2.43426,-2.62046,-0.129342,-3.60592,
0.1347,2.12169,0.167484,12.4113,5.04937,-0.249678,-6.94738,2.19438,-1.707,2.43568,-2.62305,-0.129703,-3.60903,
0.1348,2.12293,0.16799,12.4086,5.05434,-0.250373,-6.95332,2.19462,-1.70727,2.4371,-2.62563,-0.130064,-3.61211,
0.1349,2.12417,0.168495,12.4059,5.05927,-0.251069,-6.95923,2.19487,-1.70753,2.43851,-2.62819,-0.130426,-3.61518,
0.135,2.12541,0.169002,12.4032,5.06418,-0.251766,-6.9651,2.19511,-1.70779,2.43991,-2.63075,-0.130787,-3.61824,
0.1351,2.12665,0.169509,12.4005,5.06907,-0.252463,-6.97095,2.19535,-1.70806,2.44129,-2.63328,-0.13115,-3.62127,
0.1352,2.12789,0.170016,12.3979,5.07392,-0.253161,-6.97676,2.1956,-1.70832,2.44267,-2.6358,-0.131512,-3.62429,
0.1353,2.12913,0.170524,12.3952,5.07875,-0.253859,-6.98253,2.19584,-1.70858,2.44404,-2.63831,-0.131875,-3.62729,
0.1354,2.13037,0.171032,12.3926,5.08355,-0.254558,-6.98828,2.19609,-1.70885,2.4454,-2.6408,-0.132238,-3.63027,
0.1355,2.13161,0.171541,12.39,5.08832,-0.255257,-6.99399,2.19633,-1.70911,2.44675,-2.64328,-0.132601,-3.63324,
0.1356,2.13285,0.172051,12.3874,5.09306,-0.255957,-6.99967,2.19658,-1.70938,2.44809,-2.64574,-0.132965,-3.63619,
0.1357,2.13409,0.17256,12.3849,5.09777,-0.256658,-7.00531,2.19682,-1.70964,2.44942,-2.64819,-0.133329,-3.63912,
0.1358,2.13533,0.173071,12.3823,5.10246,-0.257359,-7.01092,2.19707,-1.70991,2.45074,-2.65063,-0.133693,-3.64204,
0.1359,2.13657,0.173581,12.3798,5.10711,-0.25806,-7.0165,2.19731,-1.71017,2.45205,-2.65305,-0.134057,-3.64494,
0.136,2.1378,0.174092,12.3773,5.11174,-0.258763,-7.02205,2.19756,-1.71044,2.45335,-2.65545,-0.134422,-3.64782,
0.1361,2.13904,0.174604,12.3748,5.11634,-0.259465,-7.02756,2.1978,-1.7107,2.45464,-2.65784,-0.134787,-3.65068,
0.1362,2.14028,0.175116,12.3724,5.12091,-0.260169,-7.03303,2.19805,-1.71097,2.45592,-2.66021,-0.135153,-3.65352,
0.1363,2.14151,0.175629,12.3699,5.12546,-0.260872,-7.03848,2.19829,-1.71124,2.45719,-2.66257,-0.135518,-3.65635,
0.1364,2.14275,0.176142,12.3675,5.12997,-0.261577,-7.04389,2.19854,-1.7115,2.45845,-2.66492,-0.135884,-3.65916,
0.1365,2.14399,0.176655,12.3651,5.13446,-0.262282,-7.04926,2.19879,-1.71177,2.45971,-2.66725,-0.13625,-3.66195,
0.1366,2.14522,0.177169,12.3627,5.13891,-0.262987,-7.0546,2.19903,-1.71204,2.46095,-2.66956,-0.136617,-3.66473,
0.1367,2.14646,0.177683,12.3648,5.14347,-0.263692,-7.0493,2.19928,-1.7123,2.45985,-2.67193,-0.136983,-3.66197,
0.1368,2.1477,0.178198,12.3669,5.14799,-0.264397,-7.04402,2.19952,-1.71257,2.45876,-2.67428,-0.137349,-3.65923,
0.1369,2.14893,0.178713,12.369,5.15248,-0.2651,-7.03878,2.19977,-1.71284,2.45767,-2.67661,-0.137715,-3.65651,
0.137,2.15017,0.179229,12.3711,5.15694,-0.265804,-7.03358,2.20001,-1.71311,2.45659,-2.67893,-0.13808,-3.65381,
0.1371,2.15141,0.179745,12.3688,5.16125,-0.266508,-7.03875,2.20026,-1.71337,2.45778,-2.68117,-0.138446,-3.65649,
0.1372,2.15265,0.180262,12.3708,5.16564,-0.267211,-7.03361,2.20051,-1.71364,2.45671,-2.68345,-0.138811,-3.65383,
0.1373,2.15388,0.180779,12.3729,5.17,-0.267914,-7.02851,2.20075,-1.71391,2.45565,-2.68571,-0.139176,-3.65118,
0.1374,2.15512,0.181296,12.3749,5.17433,-0.268616,-7.02345,2.201,-1.71418,2.4546,-2.68796,-0.139541,-3.64854,
0.1375,2.15636,0.181814,12.3769,5.17862,-0.269318,-7.01842,2.20124,-1.71445,2.45355,-2.69019,-0.139905,-3.64593,
0.1376,2.1576,0.182332,12.3789,5.18289,-0.270019,-7.01342,2.20149,-1.71472,2.4525,-2.69241,-0.14027,-3.64334,
0.1377,2.15883,0.182851,12.3809,5.18712,-0.27072,-7.00846,2.20173,-1.71499,2.45147,-2.69461,-0.140634,-3.64076,
0.1378,2.16007,0.18337,12.3829,5.19132,-0.271421,-7.00354,2.20198,-1.71526,2.45044,-2.69679,-0.140998,-3.6382,
0.1379,2.16131,0.18389,12.3849,5.19548,-0.27212,-6.99864,2.20222,-1.71553,2.44942,-2.69895,-0.141361,-3.63566,
0.138,2.16255,0.18441,12.3827,5.19952,-0.272821,-7.0035,2.20247,-1.7158,2.45052,-2.70105,-0.141725,-3.63818,
0.1381,2.16379,0.18493,12.3847,5.20362,-0.273521,-6.99868,2.20271,-1.71607,2.44951,-2.70318,-0.142089,-3.63568,
0.1382,2.16503,0.185451,12.3866,5.20769,-0.27422,-6.99389,2.20296,-1.71634,2.44851,-2.70529,-0.142452,-3.63319,
0.1383,2.16626,0.185972,12.3885,5.21172,-0.274919,-6.98915,2.2032,-1.71661,2.44752,-2.70739,-0.142815,-3.63072,
0.1384,2.1675,0.186494,12.3904,5.21573,-0.275617,-6.98443,2.20345,-1.71688,2.44653,-2.70947,-0.143178,-3.62828,
0.1385,2.16874,0.187016,12.3923,5.21969,-0.276315,-6.97975,2.20369,-1.71715,2.44554,-2.71153,-0.14354,-3.62585,
0.1386,2.16998,0.187538,12.3942,5.22363,-0.277013,-6.97511,2.20394,-1.71742,2.44457,-2.71357,-0.143903,-3.62343,
0.1387,2.17122,0.188061,12.3961,5.22753,-0.27771,-6.97051,2.20418,-1.71769,2.4436,-2.7156,-0.144265,-3.62104,
0.1388,2.17246,0.188584,12.3979,5.2314,-0.278407,-6.96593,2.20442,-1.71797,2.44264,-2.71761,-0.144627,-3.61867,
0.1389,2.1737,0.189107,12.3998,5.23524,-0.279103,-6.9614,2.20467,-1.71824,2.44168,-2.7196,-0.144988,-3.61631,
0.139,2.17494,0.189631,12.4016,5.23904,-0.279798,-6.9569,2.20491,-1.71851,2.44073,-2.72158,-0.14535,-3.61397,
0.1391,2.17618,0.190156,12.4034,5.24281,-0.280494,-6.95244,2.20516,-1.71878,2.43979,-2.72354,-0.145711,-3.61166,
0.1392,2.17742,0.19068,12.4052,5.24655,-0.281188,-6.94801,2.2054,-1.71905,2.43886,-2.72548,-0.146072,-3.60936,
0.1393,2.17866,0.191205,12.4033,5.2502,-0.281884,-6.9524,2.20565,-1.71933,2.43984,-2.72738,-0.146433,-3.61164,
0.1394,2.1799,0.191731,12.4051,5.25387,-0.282578,-6.94805,2.20589,-1.7196,2.43892,-2.72928,-0.146794,-3.60938,
0.1395,2.18114,0.192256,12.4068,5.25751,-0.283273,-6.94373,2.20613,-1.71987,2.43801,-2.73117,-0.147155,-3.60713,
0.1396,2.18239,0.192782,12.4086,5.26111,-0.283967,-6.93945,2.20638,-1.72015,2.4371,-2.73304,-0.147515,-3.60491,
0.1397,2.18363,0.193309,12.4103,5.26468,-0.28466,-6.93521,2.20662,-1.72042,2.4362,-2.7349,-0.147875,-3.60271,
0.1398,2.18487,0.193836,12.412,5.26822,-0.285353,-6.931,2.20686,-1.72069,2.43531,-2.73674,-0.148236,-3.60052,
0.1399,2.18611,0.194363,12.4137,5.27172,-0.286046,-6.92683,2.20711,-1.72097,2.43443,-2.73856,-0.148595,-3.59835,
0.14,2.18735,0.19489,12.4154,5.2752,-0.286738,-6.9227,2.20735,-1.72124,2.43355,-2.74036,-0.148955,-3.59621,
0.1401,2.18859,0.195418,12.4171,5.27863,-0.28743,-6.9186,2.20759,-1.72152,2.43268,-2.74215,-0.149314,-3.59408,
0.1402,2.18983,0.195947,12.4187,5.28204,-0.288122,-6.91454,2.20784,-1.72179,2.43182,-2.74392,-0.149674,-3.59197,
0.1403,2.19108,0.196475,12.4204,5.28541,-0.288813,-6.91052,2.20808,-1.72206,2.43096,-2.74567,-0.150033,-3.58988,
0.1404,2.19232,0.197004,12.422,5.28875,-0.289503,-6.90653,2.20832,-1.72234,2.43012,-2.7474,-0.150391,-3.58781,
0.1405,2.19356,0.197533,12.4236,5.29205,-0.290194,-6.90259,2.20857,-1.72261,2.42928,-2.74912,-0.15075,-3.58576,
0.1406,2.1948,0.198063,12.4252,5.29532,-0.290884,-6.89868,2.20881,-1.72289,2.42844,-2.75082,-0.151108,-3.58373,
0.1407,2.19605,0.198593,12.4268,5.29856,-0.291573,-6.8948,2.20905,-1.72316,2.42762,-2.7525,-0.151466,-3.58172,
0.1408,2.19729,0.199123,12.4284,5.30176,-0.292262,-6.89097,2.20929,-1.72344,2.4268,-2.75416,-0.151824,-3.57972,
0.1409,2.19853,0.199653,12.43,5.30493,-0.292951,-6.88717,2.20954,-1.72372,2.42599,-2.75581,-0.152182,-3.57775,
0.141,2.19977,0.200184,12.4315,5.30807,-0.293639,-6.88341,2.20978,-1.72399,2.42519,-2.75744,-0.15254,-3.5758,
0.1411,2.20102,0.200715,12.433,5.31117,-0.294327,-6.87969,2.21002,-1.72427,2.42439,-2.75905,-0.152897,-3.57386,
0.1412,2.20226,0.201247,12.4346,5.31424,-0.295015,-6.876,2.21026,-1.72454,2.4236,-2.76065,-0.153254,-3.57195,
0.1413,2.20351,0.201778,12.4361,5.31728,-0.295702,-6.87236,2.21051,-1.72482,2.42282,-2.76222,-0.153611,-3.57006,
0.1414,2.20475,0.20231,12.4376,5.32028,-0.296389,-6.86875,2.21075,-1.7251,2.42205,-2.76378,-0.153968,-3.56818,
0.1415,2.20599,0.202843,12.439,5.32325,-0.297075,-6.86518,2.21099,-1.72537,2.42128,-2.76532,-0.154325,-3.56633,
0.1416,2.20724,0.203375,12.4405,5.32618,-0.297762,-6.86165,2.21123,-1.72565,2.42053,-2.76685,-0.154681,-3.56449,
0.1417,2.20848,0.203908,12.4419,5.32909,-0.298447,-6.85815,2.21147,-1.72593,2.41978,-2.76836,-0.155038,-3.56268,
0.1418,2.20973,0.204441,12.4434,5.33195,-0.299133,-6.8547,2.21172,-1.7262,2.41903,-2.76985,-0.155394,-3.56088,
0.1419,2.21097,0.204975,12.4448,5.33479,-0.299818,-6.85128,2.21196,-1.72648,2.4183,-2.77132,-0.15575,-3.55911,
0.142,2.21221,0.205509,12.4462,5.33759,-0.300503,-6.8479,2.2122,-1.72676,2.41757,-2.77277,-0.156105,-3.55735,
0.1421,2.21346,0.206043,12.4476,5.34035,-0.301187,-6.84456,2.21244,-1.72704,2.41686,-2.77421,-0.156461,-3.55562,
0.1422,2.2147,0.206577,12.4489,5.34308,-0.301871,-6.84126,2.21268,-1.72731,2.41615,-2.77563,-0.156816,-3.5539,
0.1423,2.21595,0.207112,12.4503,5.34578,-0.302555,-6.838,2.21293,-1.72759,2.41544,-2.77703,-0.157171,-3.55221,
0.1424,2.21719,0.207646,12.4516,5.34845,-0.303239,-6.83477,2.21317,-1.72787,2.41475,-2.77841,-0.157527,-3.55053,
0.1425,2.21844,0.208181,12.4529,5.35108,-0.303922,-6.83159,2.21341,-1.72815,2.41406,-2.77978,-0.157881,-3.54888,
0.1426,2.21969,0.208717,12.4542,5.35367,-0.304605,-6.82844,2.21365,-1.72842,2.41338,-2.78113,-0.158236,-3.54724,
0.1427,2.22093,0.209252,12.4555,5.35623,-0.305287,-6.82533,2.21389,-1.7287,2.41271,-2.78246,-0.158591,-3.54563,
0.1428,2.22218,0.209788,12.4568,5.35876,-0.305969,-6.82227,2.21413,-1.72898,2.41205,-2.78377,-0.158945,-3.54403,
0.1429,2.22342,0.210324,12.4581,5.36126,-0.306651,-6.81924,2.21437,-1.72926,2.41139,-2.78507,-0.159299,-3.54246,
0.143,2.22467,0.210861,12.4593,5.36372,-0.307333,-6.81625,2.21461,-1.72954,2.41075,-2.78635,-0.159653,-3.54091,
0.1431,2.22591,0.211397,12.4605,5.36614,-0.308014,-6.8133,2.21485,-1.72982,2.41011,-2.78761,-0.160007,-3.53938,
0.1432,2.22716,0.211934,12.4618,5.36854,-0.308695,-6.81039,2.2151,-1.7301,2.40948,-2.78885,-0.160361,-3.53786,
0.1433,2.22841,0.212471,12.4629,5.37089,-0.309376,-6.80752,2.21534,-1.73037,2.40886,-2.79008,-0.160715,-3.53637,
0.1434,2.22965,0.213009,12.4641,5.37322,-0.310056,-6.80468,2.21558,-1.73065,2.40824,-2.79128,-0.161068,-3.5349,
0.1435,2.2309,0.213546,12.4653,5.37551,-0.310737,-6.80189,2.21582,-1.73093,2.40764,-2.79247,-0.161422,-3.53345,
0.1436,2.23215,0.214084,12.4664,5.37776,-0.311417,-6.79914,2.21606,-1.73121,2.40704,-2.79364,-0.161775,-3.53202,
0.1437,2.23339,0.214622,12.4676,5.37999,-0.312096,-6.79643,2.2163,-1.73149,2.40645,-2.7948,-0.162128,-3.53061,
0.1438,2.23464,0.21516,12.4687,5.38217,-0.312776,-6.79375,2.21654,-1.73177,2.40587,-2.79593,-0.162481,-3.52922,
0.1439,2.23589,0.215699,12.4698,5.38433,-0.313455,-6.79112,2.21678,-1.73205,2.4053,-2.79705,-0.162834,-3.52786,
0.144,2.23713,0.216237,12.4709,5.38645,-0.314134,-6.78853,2.21702,-1.73233,2.40473,-2.79815,-0.163186,-3.52651,
0.1441,2.23838,0.216776,12.472,5.38853,-0.314812,-6.78598,2.21726,-1.73261,2.40418,-2.79924,-0.163539,-3.52518,
0.1442,2.23963,0.217315,12.473,5.39058,-0.315491,-6.78346,2.2175,-1.73289,2.40363,-2.8003,-0.163891,-3.52388,
0.1443,2.24088,0.217854,12.474,5.3926,-0.316169,-6.78099,2.21774,-1.73317,2.40309,-2.80135,-0.164243,-3.52259,
0.1444,2.24212,0.218394,12.4751,5.39458,-0.316846,-6.77856,2.21798,-1.73345,2.40256,-2.80238,-0.164596,-3.52133,
0.1445,2.24337,0.218934,12.4761,5.39653,-0.317524,-6.77617,2.21822,-1.73373,2.40204,-2.80339,-0.164948,-3.52009,
0.1446,2.24462,0.219473,12.4771,5.39844,-0.318201,-6.77382,2.21846,-1.73401,2.40153,-2.80439,-0.165299,-3.51887,
0.1447,2.24587,0.220013,12.478,5.40032,-0.318879,-6.77151,2.2187,-1.73429,2.40102,-2.80536,-0.165651,-3.51767,
0.1448,2.24711,0.220554,12.479,5.40217,-0.319556,-6.76924,2.21894,-1.73457,2.40053,-2.80632,-0.166003,-3.51649,
0.1449,2.24836,0.221094,12.4799,5.40398,-0.320232,-6.76701,2.21918,-1.73485,2.40004,-2.80726,-0.166354,-3.51533,
0.145,2.24961,0.221635,12.4808,5.40575,-0.320909,-6.76482,2.21942,-1.73513,2.39956,-2.80818,-0.166706,-3.51419,
0.1451,2.25086,0.222175,12.4817,5.4075,-0.321585,-6.76267,2.21966,-1.73542,2.39909,-2.80909,-0.167057,-3.51308,
0.1452,2.25211,0.222716,12.4826,5.4092,-0.322261,-6.76057,2.2199,-1.7357,2.39863,-2.80998,-0.167408,-3.51198,
0.1453,2.25336,0.223257,12.4835,5.41088,-0.322937,-6.7585,2.22014,-1.73598,2.39818,-2.81084,-0.167759,-3.51091,
0.1454,2.2546,0.223799,12.4844,5.41252,-0.323613,-6.75648,2.22038,-1.73626,2.39773,-2.8117,-0.16811,-3.50986,
0.1455,2.25585,0.22434,12.4852,5.41412,-0.324288,-6.75449,2.22062,-1.73654,2.3973,-2.81253,-0.168461,-3.50883,
0.1456,2.2571,0.224882,12.486,5.41569,-0.324963,-6.75255,2.22086,-1.73682,2.39687,-2.81335,-0.168812,-3.50782,
0.1457,2.25835,0.225423,12.4868,5.41723,-0.325638,-6.75065,2.2211,-1.7371,2.39645,-2.81414,-0.169163,-3.50683,
0.1458,2.2596,0.225965,12.4876,5.41873,-0.326313,-6.74879,2.22134,-1.73738,2.39605,-2.81492,-0.169513,-3.50586,
0.1459,2.26085,0.226507,12.4884,5.42019,-0.326988,-6.74697,2.22158,-1.73767,2.39565,-2.81568,-0.169864,-3.50492,
0.146,2.2621,0.227049,12.4891,5.42163,-0.327662,-6.74519,2.22182,-1.73795,2.39526,-2.81643,-0.170214,-3.504,
0.1461,2.26334,0.227592,12.4899,5.42302,-0.328337,-6.74346,2.22206,-1.73823,2.39487,-2.81715,-0.170565,-3.5031,
0.1462,2.26459,0.228134,12.4906,5.42439,-0.329011,-6.74177,2.2223,-1.73851,2.3945,-2.81786,-0.170915,-3.50222,
0.1463,2.26584,0.228677,12.4913,5.42571,-0.329685,-6.74011,2.22254,-1.73879,2.39414,-2.81855,-0.171265,-3.50136,
0.1464,2.26709,0.229219,12.492,5.42701,-0.330359,-6.7385,2.22278,-1.73908,2.39378,-2.81923,-0.171615,-3.50052,
0.1465,2.26834,0.229762,12.4926,5.42827,-0.331032,-6.73694,2.22302,-1.73936,2.39344,-2.81988,-0.171965,-3.49971,
0.1466,2.26959,0.230305,12.4933,5.42949,-0.331706,-6.73541,2.22326,-1.73964,2.3931,-2.82052,-0.172315,-3.49891,
0.1467,2.27084,0.230848,12.4939,5.43068,-0.332379,-6.73393,2.2235,-1.73992,2.39277,-2.82113,-0.172665,-3.49814,
0.1468,2.27209,0.231391,12.4945,5.43184,-0.333053,-6.73248,2.22374,-1.7402,2.39245,-2.82174,-0.173014,-3.49739,
0.1469,2.27334,0.231935,12.4951,5.43296,-0.333726,-6.73108,2.22397,-1.74049,2.39214,-2.82232,-0.173364,-3.49667,
0.147,2.27459,0.232478,12.4957,5.43405,-0.334399,-6.72973,2.22421,-1.74077,2.39184,-2.82288,-0.173714,-3.49596,
0.1471,2.27584,0.233022,12.4963,5.4351,-0.335072,-6.72841,2.22445,-1.74105,2.39155,-2.82343,-0.174063,-3.49528,
0.1472,2.27709,0.233565,12.4968,5.43612,-0.335744,-6.72714,2.22469,-1.74133,2.39127,-2.82396,-0.174413,-3.49462,
0.1473,2.27834,0.234109,12.4973,5.4371,-0.336417,-6.72591,2.22493,-1.74162,2.391,-2.82447,-0.174762,-3.49398,
0.1474,2.27959,0.234653,12.4978,5.43805,-0.337089,-6.72472,2.22517,-1.7419,2.39074,-2.82496,-0.175111,-3.49336,
0.1475,2.28084,0.235197,12.4983,5.43896,-0.337762,-6.72357,2.22541,-1.74218,2.39048,-2.82544,-0.175461,-3.49277,
0.1476,2.28209,0.235741,12.4988,5.43984,-0.338434,-6.72247,2.22565,-1.74246,2.39024,-2.82589,-0.17581,-3.49219,
0.1477,2.28334,0.236285,12.4992,5.44069,-0.339106,-6.72141,2.22589,-1.74275,2.39,-2.82633,-0.176159,-3.49164,
0.1478,2.28459,0.236829,12.4997,5.4415,-0.339778,-6.72039,2.22613,-1.74303,2.38978,-2.82675,-0.176508,-3.49111,
0.1479,2.28584,0.237373,12.5001,5.44227,-0.34045,-6.71942,2.22637,-1.74331,2.38956,-2.82715,-0.176857,-3.49061,
0.148,2.28709,0.237917,12.5005,5.44301,-0.341122,-6.71849,2.2266,-1.74359,2.38935,-2.82754,-0.177206,-3.49012,
0.1481,2.28834,0.238462,12.5009,5.44372,-0.341794,-6.7176,2.22684,-1.74388,2.38916,-2.82791,-0.177555,-3.48966,
0.1482,2.28959,0.239006,12.5012,5.44439,-0.342465,-6.71675,2.22708,-1.74416,2.38897,-2.82825,-0.177904,-3.48922,
0.1483,2.29084,0.239551,12.5016,5.44503,-0.343137,-6.71595,2.22732,-1.74444,2.38879,-2.82859,-0.178253,-3.48881,
0.1484,2.29209,0.240095,12.5019,5.44563,-0.343809,-6.71519,2.22756,-1.74472,2.38862,-2.8289,-0.178602,-3.48841,
0.1485,2.29334,0.24064,12.5022,5.4462,-0.34448,-6.71448,2.2278,-1.74501,2.38846,-2.82919,-0.178951,-3.48804,
0.1486,2.29459,0.241185,12.5025,5.44673,-0.345151,-6.7138,2.22804,-1.74529,2.38831,-2.82947,-0.179299,-3.48769,
0.1487,2.29584,0.241729,12.5028,5.44723,-0.345823,-6.71317,2.22828,-1.74557,2.38817,-2.82973,-0.179648,-3.48736,
0.1488,2.29709,0.242274,12.503,5.44769,-0.346494,-6.71259,2.22851,-1.74586,2.38804,-2.82997,-0.179997,-3.48706,
0.1489,2.29834,0.242819,12.5033,5.44812,-0.347165,-6.71204,2.22875,-1.74614,2.38792,-2.83019,-0.180346,-3.48678,
0.149,2.29959,0.243364,12.5035,5.44851,-0.347836,-6.71155,2.22899,-1.74642,2.38781,-2.8304,-0.180694,-3.48652,
0.1491,2.30084,0.243909,12.5037,5.44887,-0.348507,-6.71109,2.22923,-1.74671,2.3877,-2.83058,-0.181043,-3.48628,
0.1492,2.30209,0.244454,12.5038,5.4492,-0.349178,-6.71068,2.22947,-1.74699,2.38761,-2.83075,-0.181391,-3.48607,
0.1493,2.30334,0.244999,12.504,5.44949,-0.349849,-6.71031,2.22971,-1.74727,2.38753,-2.8309,-0.18174,-3.48588,
0.1494,2.30459,0.245544,12.5041,5.44974,-0.35052,-6.70999,2.22995,-1.74756,2.38746,-2.83103,-0.182089,-3.48571,
0.1495,2.30584,0.246088,12.5043,5.44996,-0.351191,-6.70971,2.23019,-1.74784,2.38739,-2.83115,-0.182437,-3.48556,
0.1496,2.30709,0.246634,12.5044,5.45015,-0.351862,-6.70947,2.23042,-1.74812,2.38734,-2.83125,-0.182786,-3.48544,
0.1497,2.30834,0.247179,12.5044,5.4503,-0.352533,-6.70928,2.23066,-1.7484,2.3873,-2.83132,-0.183134,-3.48534,
0.1498,2.30959,0.247724,12.5045,5.45041,-0.353204,-6.70913,2.2309,-1.74869,2.38727,-2.83138,-0.183483,-3.48526,
0.1499,2.31084,0.248269,12.5046,5.4505,-0.353875,-6.70903,2.23114,-1.74897,2.38724,-2.83143,-0.183831,-3.48521,
0.15,2.31209,0.248814,12.5046,5.45054,-0.354546,-6.70897,2.23138,-1.74925,2.38723,-2.83145,-0.18418,-3.48518,
0.1501,2.31334,0.249359,12.5046,5.45056,-0.355217,-6.70895,2.23162,-1.74954,2.38723,-2.83146,-0.184528,-3.48517,
0.1502,2.31459,0.249904,12.5046,5.45056,-0.355888,-6.70895,2.23186,-1.74982,2.38723,-2.83146,-0.184877,-3.48517,
0.1503,2.31585,0.250449,12.5046,5.45056,-0.356559,-6.70895,2.2321,-1.7501,2.38723,-2.83146,-0.185225,-3.48517,
0.1504,2.3171,0.250994,12.5046,5.45056,-0.35723,-6.70895,2.23233,-1.75039,2.38723,-2.83146,-0.185574,-3.48517,
0.1505,2.31835,0.251539,12.5046,5.45056,-0.357901,-6.70895,2.23257,-1.75067,2.38723,-2.83146,-0.185922,-3.48517,
0.1506,2.3196,0.252084,12.5046,5.45056,-0.358571,-6.70895,2.23281,-1.75095,2.38723,-2.83146,-0.186271,-3.48517,
0.1507,2.32085,0.252629,12.5046,5.45056,-0.359242,-6.70895,2.23305,-1.75124,2.38723,-2.83146,-0.186619,-3.48517,
0.1508,2.3221,0.253174,12.5046,5.45056,-0.359913,-6.70895,2.23329,-1.75152,2.38723,-2.83146,-0.186968,-3.48517,
0.1509,2.32335,0.253719,12.5046,5.45056,-0.360584,-6.70895,2.23353,-1.7518,2.38723,-2.83146,-0.187316,-3.48517,
0.151,2.3246,0.254264,12.5046,5.45056,-0.361255,-6.70895,2.23377,-1.75209,2.38723,-2.83146,-0.187665,-3.48517,
0.1511,2.32585,0.254809,12.5046,5.45056,-0.361926,-6.70895,2.23401,-1.75237,2.38723,-2.83146,-0.188013,-3.48517,
0.1512,2.3271,0.255354,12.5046,5.45056,-0.362597,-6.70895,2.23424,-1.75265,2.38723,-2.83146,-0.188362,-3.48517,
0.1513,2.32835,0.255899,12.5046,5.45056,-0.363268,-6.70895,2.23448,-1.75293,2.38723,-2.83146,-0.18871,-3.48517,
0.1514,2.3296,0.256444,12.5046,5.45056,-0.363939,-6.70895,2.23472,-1.75322,2.38723,-2.83146,-0.189059,-3.48517,
0.1515,2.33085,0.25699,12.5046,5.45056,-0.364609,-6.70895,2.23496,-1.7535,2.38723,-2.83146,-0.189408,-3.48517,
0.1516,2.3321,0.257535,12.5046,5.45056,-0.36528,-6.70895,2.2352,-1.75378,2.38723,-2.83146,-0.189756,-3.48517,
0.1517,2.33335,0.25808,12.5046,5.45056,-0.365951,-6.70895,2.23544,-1.75407,2.38723,-2.83146,-0.190105,-3.48517,
0.1518,2.3346,0.258625,12.5046,5.45056,-0.366622,-6.70895,2.23568,-1.75435,2.38723,-2.83146,-0.190453,-3.48517,
0.1519,2.33585,0.25917,12.5046,5.45056,-0.367293,-6.70895,2.23592,-1.75463,2.38723,-2.83146,-0.190802,-3.48517,
0.152,2.3371,0.259715,12.5046,5.45056,-0.367964,-6.70895,2.23615,-1.75492,2.38723,-2.83146,-0.19115,-3.48517,
0.1521,2.33835,0.26026,12.5046,5.45056,-0.368635,-6.70895,2.23639,-1.7552,2.38723,-2.83146,-0.191499,-3.48517,
0.1522,2.3396,0.260805,12.5046,5.45056,-0.369306,-6.70895,2.23663,-1.75548,2.38723,-2.83146,-0.191847,-3.48517,
0.1523,2.34085,0.26135,12.5046,5.45056,-0.369977,-6.70895,2.23687,-1.75577,2.38723,-2.83146,-0.192196,-3.48517,
0.1524,2.3421,0.261895,12.5046,5.45056,-0.370648,-6.70895,2.23711,-1.75605,2.38723,-2.83146,-0.192544,-3.48517,
0.1525,2.34336,0.26244,12.5046,5.45056,-0.371318,-6.70895,2.23735,-1.75633,2.38723,-2.83146,-0.192893,-3.48517,
0.1526,2.34461,0.262985,12.5046,5.45056,-0.371989,-6.70895,2.23759,-1.75662,2.38723,-2.83146,-0.193241,-3.48517,
0.1527,2.34586,0.26353,12.5046,5.45056,-0.37266,-6.70895,2.23783,-1.7569,2.38723,-2.83146,-0.19359,-3.48517,
0.1528,2.34711,0.264075,12.5046,5.45056,-0.373331,-6.70895,2.23806,-1.75718,2.38723,-2.83146,-0.193938,-3.48517,
0.1529,2.34836,0.26462,12.5046,5.45056,-0.374002,-6.70895,2.2383,-1.75747,2.38723,-2.83146,-0.194287,-3.48517,
0.153,2.34961,0.265165,12.5046,5.45056,-0.374673,-6.70895,2.23854,-1.75775,2.38723,-2.83146,-0.194635,-3.48517,
0.1531,2.35086,0.26571,12.5046,5.45056,-0.375344,-6.70895,2.23878,-1.75803,2.38723,-2.83146,-0.194984,-3.48517,
0.1532,2.35211,0.266255,12.5046,5.45056,-0.376015,-6.70895,2.23902,-1.75831,2.38723,-2.83146,-0.195332,-3.48517,
0.1533,2.35336,0.266801,12.5046,5.45056,-0.376686,-6.70895,2.23926,-1.7586,2.38723,-2.83146,-0.195681,-3.48517,
0.1534,2.35461,0.267346,12.5046,5.45056,-0.377356,-6.70895,2.2395,-1.75888,2.38723,-2.83146,-0.196029,-3.48517,
0.1535,2.35586,0.267891,12.5046,5.45056,-0.378027,-6.70895,2.23974,-1.75916,2.38723,-2.83146,-0.196378,-3.48517,
0.1536,2.35711,0.268436,12.5046,5.45056,-0.378698,-6.70895,2.23997,-1.75945,2.38723,-2.83146,-0.196726,-3.48517,
